trade_date,timestamp,day_of_week,hour,session_type,level_type,level_price,entry_price,touch_count,approach,direction,confluences,confluence_count,outcome,ticks,mae,bars_held
2024-08-05,2024-08-05 18:50:00-04:00,Monday,18,previous_overnight,vah,5257.5,5257.5,1,bearish,short,none,0,loss,-16,16.0,5
2024-08-05,2024-08-05 18:58:00-04:00,Monday,18,previous_overnight,vah,5257.5,5257.5,2,neutral,long,none,0,win,60,0.0,4
2024-08-05,2024-08-05 18:58:00-04:00,Monday,18,previous_overnight,vah,5257.5,5257.5,2,neutral,short,none,0,loss,-16,16.0,1
2024-08-05,2024-08-05 19:20:00-04:00,Monday,19,previous_overnight,vah,5257.5,5257.5,3,bearish,long,none,0,win,60,0.0,1
2024-08-05,2024-08-05 19:20:00-04:00,Monday,19,previous_overnight,vah,5257.5,5257.5,3,bearish,short,none,0,loss,-16,16.0,1
2024-08-05,2024-08-05 20:18:00-04:00,Monday,20,previous_overnight,vah,5257.5,5257.5,4,bearish,long,none,0,win,60,0.0,4
2024-08-05,2024-08-05 20:18:00-04:00,Monday,20,previous_overnight,vah,5257.5,5257.5,4,bearish,short,none,0,loss,-16,16.0,1
2024-08-05,2024-08-05 20:48:00-04:00,Monday,20,previous_week,val,5332.5,5332.5,1,bullish,long,none,0,loss,-16,16.0,1
2024-08-05,2024-08-05 20:48:00-04:00,Monday,20,previous_week,val,5332.5,5332.5,1,bullish,short,none,0,win,60,0.0,1
2024-08-06,2024-08-06 20:23:00-04:00,Tuesday,20,previous_overnight,poc,5256.5,5256.5,1,bullish,long,none,0,win,60,0.0,4
2024-08-06,2024-08-06 20:23:00-04:00,Tuesday,20,previous_overnight,poc,5256.5,5256.5,1,bullish,short,none,0,loss,-16,16.0,3
2024-08-06,2024-08-06 20:34:00-04:00,Tuesday,20,previous_day,poc,5264.75,5264.75,1,bullish,long,none,0,win,60,0.0,1
2024-08-06,2024-08-06 20:34:00-04:00,Tuesday,20,previous_day,poc,5264.75,5264.75,1,bullish,short,none,0,loss,-16,16.0,1
2024-08-06,2024-08-06 20:51:00-04:00,Tuesday,20,previous_day,poc,5264.75,5264.75,2,bearish,long,none,0,loss,-16,16.0,5
2024-08-06,2024-08-06 20:51:00-04:00,Tuesday,20,previous_day,poc,5264.75,5264.75,2,bearish,short,none,0,loss,-16,16.0,10
2024-08-06,2024-08-06 21:05:00-04:00,Tuesday,21,previous_day,poc,5264.75,5264.75,3,bearish,long,none,0,loss,-16,16.0,1
2024-08-06,2024-08-06 21:05:00-04:00,Tuesday,21,previous_day,poc,5264.75,5264.75,3,bearish,short,none,0,loss,-16,16.0,2
2024-08-06,2024-08-06 21:15:00-04:00,Tuesday,21,previous_day,poc,5264.75,5264.75,4,bullish,long,none,0,win,60,11.0,13
2024-08-06,2024-08-06 21:15:00-04:00,Tuesday,21,previous_day,poc,5264.75,5264.75,4,bullish,short,none,0,loss,-16,16.0,7
2024-08-06,2024-08-06 21:22:00-04:00,Tuesday,21,previous_overnight,vah,5269.25,5269.25,1,bullish,long,none,0,win,60,13.0,6
2024-08-06,2024-08-06 21:22:00-04:00,Tuesday,21,previous_overnight,vah,5269.25,5269.25,1,bullish,short,none,0,loss,-16,16.0,6
2024-08-06,2024-08-06 21:31:00-04:00,Tuesday,21,previous_overnight,vah,5269.25,5269.25,2,bullish,long,none,0,win,60,0.0,1
2024-08-06,2024-08-06 21:31:00-04:00,Tuesday,21,previous_overnight,vah,5269.25,5269.25,2,bullish,short,none,0,loss,-16,16.0,1
2024-08-07,2024-08-07 22:00:00-04:00,Wednesday,22,previous_day,val,5226.0,5226.0,1,bullish,long,none,0,win,60,2.0,2
2024-08-07,2024-08-07 22:00:00-04:00,Wednesday,22,previous_day,val,5226.0,5226.0,1,bullish,short,none,0,loss,-16,16.0,2
2024-08-08,2024-08-08 18:42:00-04:00,Thursday,18,previous_day,poc,5348.25,5348.25,1,bearish,long,none,0,win,60,0.0,1
2024-08-08,2024-08-08 18:42:00-04:00,Thursday,18,previous_day,poc,5348.25,5348.25,1,bearish,short,none,0,loss,-16,16.0,1
2024-08-08,2024-08-08 18:50:00-04:00,Thursday,18,previous_day,poc,5348.25,5348.25,2,bearish,long,none,0,win,60,2.0,19
2024-08-08,2024-08-08 18:50:00-04:00,Thursday,18,previous_day,poc,5348.25,5348.25,2,bearish,short,none,0,loss,-16,16.0,10
2024-08-08,2024-08-08 20:05:00-04:00,Thursday,20,previous_day,poc,5348.25,5348.25,3,bearish,long,none,0,win,60,0.0,5
2024-08-08,2024-08-08 20:05:00-04:00,Thursday,20,previous_day,poc,5348.25,5348.25,3,bearish,short,none,0,loss,-16,16.0,3
2024-08-08,2024-08-08 20:14:00-04:00,Thursday,20,previous_day,poc,5348.25,5348.25,4,bearish,long,none,0,win,60,0.0,1
2024-08-08,2024-08-08 20:14:00-04:00,Thursday,20,previous_day,poc,5348.25,5348.25,4,bearish,short,none,0,loss,-16,16.0,1
2024-08-08,2024-08-08 21:06:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,5,bullish,long,none,0,win,60,12.0,5
2024-08-08,2024-08-08 21:06:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,5,bullish,short,none,0,loss,-16,16.0,5
2024-08-08,2024-08-08 21:17:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,6,bearish,long,none,0,loss,-16,16.0,2
2024-08-08,2024-08-08 21:17:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,6,bearish,short,none,0,loss,-16,16.0,3
2024-08-08,2024-08-08 21:32:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,7,bullish,long,none,0,win,60,0.0,1
2024-08-08,2024-08-08 21:32:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,7,bullish,short,none,0,loss,-16,16.0,1
2024-08-08,2024-08-08 21:44:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,8,bearish,long,none,0,win,60,3.0,7
2024-08-08,2024-08-08 21:44:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,8,bearish,short,none,0,loss,-16,16.0,7
2024-08-08,2024-08-08 21:59:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,9,bearish,long,none,0,win,60,13.0,9
2024-08-08,2024-08-08 21:59:00-04:00,Thursday,21,previous_day,poc,5348.25,5348.25,9,bearish,short,none,0,loss,-16,16.0,8
2024-08-12,2024-08-12 18:30:00-04:00,Monday,18,previous_day,poc,5371.75,5371.75,1,bearish,long,none,0,win,60,11.0,16
2024-08-12,2024-08-12 18:30:00-04:00,Monday,18,previous_day,poc,5371.75,5371.75,1,bearish,short,none,0,loss,-16,16.0,16
2024-08-12,2024-08-12 18:38:00-04:00,Monday,18,previous_overnight,val,5369.5,5369.5,1,neutral,long,none,0,win,60,2.0,8
2024-08-12,2024-08-12 18:38:00-04:00,Monday,18,previous_overnight,val,5369.5,5369.5,1,neutral,short,none,0,loss,-16,16.0,8
2024-08-12,2024-08-12 18:50:00-04:00,Monday,18,previous_day,poc,5371.75,5371.75,2,bullish,long,none,0,win,60,0.0,1
2024-08-12,2024-08-12 18:50:00-04:00,Monday,18,previous_day,poc,5371.75,5371.75,2,bullish,short,none,0,loss,-16,16.0,1
2024-08-12,2024-08-12 18:52:00-04:00,Monday,18,previous_overnight,val,5369.5,5369.5,2,bearish,long,none,0,win,60,0.0,13
2024-08-12,2024-08-12 18:52:00-04:00,Monday,18,previous_overnight,val,5369.5,5369.5,2,bearish,short,none,0,loss,-16,16.0,13
2024-08-12,2024-08-12 19:16:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,3,bullish,long,none,0,win,60,3.0,5
2024-08-12,2024-08-12 19:16:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,3,bullish,short,none,0,loss,-16,16.0,5
2024-08-12,2024-08-12 19:28:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,4,bullish,long,none,0,win,60,4.0,9
2024-08-12,2024-08-12 19:28:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,4,bullish,short,none,0,loss,-16,16.0,2
2024-08-12,2024-08-12 19:37:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,5,bearish,long,none,0,win,60,0.0,1
2024-08-12,2024-08-12 19:37:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,5,bearish,short,none,0,loss,-16,16.0,1
2024-08-12,2024-08-12 19:40:00-04:00,Monday,19,previous_overnight,val,5369.5,5369.5,3,bearish,long,none,0,win,60,3.0,11
2024-08-12,2024-08-12 19:40:00-04:00,Monday,19,previous_overnight,val,5369.5,5369.5,3,bearish,short,none,0,loss,-16,16.0,11
2024-08-12,2024-08-12 19:46:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,6,bullish,long,none,0,win,60,3.0,5
2024-08-12,2024-08-12 19:46:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,6,bullish,short,none,0,loss,-16,16.0,5
2024-08-12,2024-08-12 19:56:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,7,neutral,long,none,0,win,60,4.0,5
2024-08-12,2024-08-12 19:56:00-04:00,Monday,19,previous_day,poc,5371.75,5371.75,7,neutral,short,none,0,loss,-16,16.0,5
2024-08-12,2024-08-12 20:05:00-04:00,Monday,20,previous_day,poc,5371.75,5371.75,8,neutral,long,none,0,win,60,0.0,1
2024-08-12,2024-08-12 20:05:00-04:00,Monday,20,previous_day,poc,5371.75,5371.75,8,neutral,short,none,0,loss,-16,16.0,1
2024-08-12,2024-08-12 20:15:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,4,neutral,long,none,0,win,60,8.0,16
2024-08-12,2024-08-12 20:15:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,4,neutral,short,none,0,loss,-16,16.0,16
2024-08-12,2024-08-12 20:25:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,5,bullish,long,none,0,win,60,4.0,6
2024-08-12,2024-08-12 20:25:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,5,bullish,short,none,0,loss,-16,16.0,6
2024-08-12,2024-08-12 20:34:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,6,neutral,long,none,0,win,60,0.0,3
2024-08-12,2024-08-12 20:34:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,6,neutral,short,none,0,loss,-16,16.0,3
2024-08-12,2024-08-12 20:43:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,7,bearish,long,none,0,win,60,0.0,4
2024-08-12,2024-08-12 20:43:00-04:00,Monday,20,previous_overnight,val,5369.5,5369.5,7,bearish,short,none,0,loss,-16,16.0,4
2024-08-12,2024-08-12 20:47:00-04:00,Monday,20,previous_day,poc,5371.75,5371.75,9,bullish,long,none,0,win,60,7.0,21
2024-08-12,2024-08-12 20:47:00-04:00,Monday,20,previous_day,poc,5371.75,5371.75,9,bullish,short,none,0,loss,-16,16.0,8
2024-08-12,2024-08-12 21:05:00-04:00,Monday,21,previous_day,poc,5371.75,5371.75,10,bearish,long,none,0,win,60,7.0,3
2024-08-12,2024-08-12 21:05:00-04:00,Monday,21,previous_day,poc,5371.75,5371.75,10,bearish,short,none,0,loss,-16,16.0,3
2024-08-12,2024-08-12 21:10:00-04:00,Monday,21,previous_overnight,val,5369.5,5369.5,8,bearish,long,none,0,win,60,0.0,1
2024-08-12,2024-08-12 21:10:00-04:00,Monday,21,previous_overnight,val,5369.5,5369.5,8,bearish,short,none,0,loss,-16,16.0,1
2024-08-12,2024-08-12 21:16:00-04:00,Monday,21,previous_day,poc,5371.75,5371.75,11,bullish,long,none,0,win,60,4.0,26
2024-08-12,2024-08-12 21:16:00-04:00,Monday,21,previous_day,poc,5371.75,5371.75,11,bullish,short,none,0,loss,-16,16.0,26
2024-08-12,2024-08-12 21:26:00-04:00,Monday,21,previous_day,poc,5371.75,5371.75,12,neutral,long,none,0,win,60,3.0,16
2024-08-12,2024-08-12 21:26:00-04:00,Monday,21,previous_day,poc,5371.75,5371.75,12,neutral,short,none,0,loss,-16,16.0,16
2024-08-12,2024-08-12 22:00:00-04:00,Monday,22,previous_day,poc,5371.75,5371.75,13,bullish,long,none,0,win,60,0.0,1
2024-08-12,2024-08-12 22:00:00-04:00,Monday,22,previous_day,poc,5371.75,5371.75,13,bullish,short,none,0,loss,-16,16.0,1
2024-08-13,2024-08-13 19:34:00-04:00,Tuesday,19,previous_day,vah,5458.75,5458.75,1,bullish,long,previous_day_poc,1,win,60,0.0,1
2024-08-13,2024-08-13 19:34:00-04:00,Tuesday,19,previous_day,vah,5458.75,5458.75,1,bullish,short,previous_day_poc,1,loss,-16,16.0,1
2024-08-13,2024-08-13 19:34:00-04:00,Tuesday,19,previous_day,poc,5458.75,5458.75,1,bullish,long,previous_day_vah,1,win,60,0.0,1
2024-08-13,2024-08-13 19:34:00-04:00,Tuesday,19,previous_day,poc,5458.75,5458.75,1,bullish,short,previous_day_vah,1,loss,-16,16.0,1
2024-08-13,2024-08-13 19:59:00-04:00,Tuesday,19,previous_day,vah,5458.75,5458.75,2,bearish,long,previous_day_poc,1,win,60,8.0,7
2024-08-13,2024-08-13 19:59:00-04:00,Tuesday,19,previous_day,vah,5458.75,5458.75,2,bearish,short,previous_day_poc,1,loss,-16,16.0,7
2024-08-13,2024-08-13 19:59:00-04:00,Tuesday,19,previous_day,poc,5458.75,5458.75,2,bearish,long,previous_day_vah,1,win,60,8.0,7
2024-08-13,2024-08-13 19:59:00-04:00,Tuesday,19,previous_day,poc,5458.75,5458.75,2,bearish,short,previous_day_vah,1,loss,-16,16.0,7
2024-08-13,2024-08-13 21:31:00-04:00,Tuesday,21,previous_day,vah,5458.75,5458.75,3,bullish,long,previous_day_poc,1,win,60,1.0,3
2024-08-13,2024-08-13 21:31:00-04:00,Tuesday,21,previous_day,vah,5458.75,5458.75,3,bullish,short,previous_day_poc,1,loss,-16,16.0,3
2024-08-13,2024-08-13 21:31:00-04:00,Tuesday,21,previous_day,poc,5458.75,5458.75,3,bullish,long,previous_day_vah,1,win,60,1.0,3
2024-08-13,2024-08-13 21:31:00-04:00,Tuesday,21,previous_day,poc,5458.75,5458.75,3,bullish,short,previous_day_vah,1,loss,-16,16.0,3
2024-08-14,2024-08-14 19:31:00-04:00,Wednesday,19,previous_day,vah,5476.5,5476.5,1,bearish,long,none,0,win,60,0.0,1
2024-08-14,2024-08-14 19:31:00-04:00,Wednesday,19,previous_day,vah,5476.5,5476.5,1,bearish,short,none,0,loss,-16,16.0,1
2024-08-14,2024-08-14 19:31:00-04:00,Wednesday,19,previous_day,poc,5475.25,5475.25,1,bearish,long,none,0,win,60,0.0,1
2024-08-14,2024-08-14 19:31:00-04:00,Wednesday,19,previous_day,poc,5475.25,5475.25,1,bearish,short,none,0,loss,-16,16.0,1
2024-08-14,2024-08-14 19:41:00-04:00,Wednesday,19,previous_day,vah,5476.5,5476.5,2,neutral,long,none,0,win,60,4.0,4
2024-08-14,2024-08-14 19:41:00-04:00,Wednesday,19,previous_day,vah,5476.5,5476.5,2,neutral,short,none,0,loss,-16,16.0,4
2024-08-14,2024-08-14 19:45:00-04:00,Wednesday,19,previous_day,poc,5475.25,5475.25,2,neutral,long,none,0,win,60,11.0,30
2024-08-14,2024-08-14 19:45:00-04:00,Wednesday,19,previous_day,poc,5475.25,5475.25,2,neutral,short,none,0,loss,-16,16.0,30
2024-08-14,2024-08-14 19:56:00-04:00,Wednesday,19,previous_day,poc,5475.25,5475.25,3,bullish,long,none,0,win,60,3.0,19
2024-08-14,2024-08-14 19:56:00-04:00,Wednesday,19,previous_day,poc,5475.25,5475.25,3,bullish,short,none,0,loss,-16,16.0,19
2024-08-14,2024-08-14 20:04:00-04:00,Wednesday,20,previous_day,vah,5476.5,5476.5,3,bearish,long,none,0,win,60,8.0,11
2024-08-14,2024-08-14 20:04:00-04:00,Wednesday,20,previous_day,vah,5476.5,5476.5,3,bearish,short,none,0,loss,-16,16.0,11
2024-08-14,2024-08-14 20:17:00-04:00,Wednesday,20,previous_day,vah,5476.5,5476.5,4,bearish,long,none,0,win,60,0.0,5
2024-08-14,2024-08-14 20:17:00-04:00,Wednesday,20,previous_day,vah,5476.5,5476.5,4,bearish,short,none,0,loss,-16,16.0,5
2024-08-15,2024-08-15 18:33:00-04:00,Thursday,18,previous_day,vah,5570.75,5570.75,1,bearish,long,none,0,win,60,0.0,4
2024-08-15,2024-08-15 18:33:00-04:00,Thursday,18,previous_day,vah,5570.75,5570.75,1,bearish,short,none,0,loss,-16,16.0,4
2024-08-15,2024-08-15 20:01:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,2,bearish,long,none,0,win,60,5.0,10
2024-08-15,2024-08-15 20:01:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,2,bearish,short,none,0,loss,-16,16.0,10
2024-08-15,2024-08-15 20:12:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,3,neutral,long,none,0,win,60,0.0,1
2024-08-15,2024-08-15 20:12:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,3,neutral,short,none,0,loss,-16,16.0,1
2024-08-15,2024-08-15 20:22:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,4,bullish,long,none,0,loss,-16,16.0,13
2024-08-15,2024-08-15 20:22:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,4,bullish,short,none,0,loss,-16,16.0,14
2024-08-15,2024-08-15 20:34:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,5,bearish,long,none,0,loss,-16,16.0,1
2024-08-15,2024-08-15 20:34:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,5,bearish,short,none,0,loss,-16,16.0,2
2024-08-15,2024-08-15 20:35:00-04:00,Thursday,20,previous_day,poc,5568.5,5568.5,1,bearish,long,none,0,win,60,0.0,1
2024-08-15,2024-08-15 20:35:00-04:00,Thursday,20,previous_day,poc,5568.5,5568.5,1,bearish,short,none,0,loss,-16,16.0,1
2024-08-15,2024-08-15 20:43:00-04:00,Thursday,20,previous_day,poc,5568.5,5568.5,2,bearish,long,none,0,win,60,6.0,2
2024-08-15,2024-08-15 20:43:00-04:00,Thursday,20,previous_day,poc,5568.5,5568.5,2,bearish,short,none,0,loss,-16,16.0,2
2024-08-15,2024-08-15 20:49:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,6,neutral,long,none,0,win,60,11.0,21
2024-08-15,2024-08-15 20:49:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,6,neutral,short,none,0,loss,-16,16.0,21
2024-08-15,2024-08-15 20:52:00-04:00,Thursday,20,previous_day,poc,5568.5,5568.5,3,neutral,long,none,0,win,60,1.0,18
2024-08-15,2024-08-15 20:52:00-04:00,Thursday,20,previous_day,poc,5568.5,5568.5,3,neutral,short,none,0,loss,-16,16.0,18
2024-08-15,2024-08-15 20:59:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,7,bullish,long,none,0,win,60,10.0,11
2024-08-15,2024-08-15 20:59:00-04:00,Thursday,20,previous_day,vah,5570.75,5570.75,7,bullish,short,none,0,loss,-16,16.0,11
2024-08-15,2024-08-15 21:07:00-04:00,Thursday,21,previous_day,poc,5568.5,5568.5,4,bearish,long,none,0,win,60,0.0,3
2024-08-15,2024-08-15 21:07:00-04:00,Thursday,21,previous_day,poc,5568.5,5568.5,4,bearish,short,none,0,loss,-16,16.0,3
2024-08-15,2024-08-15 21:18:00-04:00,Thursday,21,previous_day,vah,5570.75,5570.75,8,bullish,long,none,0,win,60,0.0,1
2024-08-15,2024-08-15 21:18:00-04:00,Thursday,21,previous_day,vah,5570.75,5570.75,8,bullish,short,none,0,loss,-16,16.0,1
2024-08-19,2024-08-19 18:31:00-04:00,Monday,18,previous_day,vah,5631.0,5631.0,1,bearish,long,previous_day_poc,1,win,60,1.0,14
2024-08-19,2024-08-19 18:31:00-04:00,Monday,18,previous_day,vah,5631.0,5631.0,1,bearish,short,previous_day_poc,1,loss,-16,16.0,14
2024-08-19,2024-08-19 18:31:00-04:00,Monday,18,previous_day,poc,5631.0,5631.0,1,bearish,long,previous_day_vah,1,win,60,1.0,14
2024-08-19,2024-08-19 18:31:00-04:00,Monday,18,previous_day,poc,5631.0,5631.0,1,bearish,short,previous_day_vah,1,loss,-16,16.0,14
2024-08-19,2024-08-19 18:43:00-04:00,Monday,18,previous_day,vah,5631.0,5631.0,2,neutral,long,previous_day_poc,1,win,60,0.0,2
2024-08-19,2024-08-19 18:43:00-04:00,Monday,18,previous_day,vah,5631.0,5631.0,2,neutral,short,previous_day_poc,1,loss,-16,16.0,2
2024-08-19,2024-08-19 18:43:00-04:00,Monday,18,previous_day,poc,5631.0,5631.0,2,neutral,long,previous_day_vah,1,win,60,0.0,2
2024-08-19,2024-08-19 18:43:00-04:00,Monday,18,previous_day,poc,5631.0,5631.0,2,neutral,short,previous_day_vah,1,loss,-16,16.0,2
2024-08-19,2024-08-19 19:02:00-04:00,Monday,19,previous_day,vah,5631.0,5631.0,3,bullish,long,previous_day_poc,1,win,60,8.0,17
2024-08-19,2024-08-19 19:02:00-04:00,Monday,19,previous_day,vah,5631.0,5631.0,3,bullish,short,previous_day_poc,1,loss,-16,16.0,17
2024-08-19,2024-08-19 19:02:00-04:00,Monday,19,previous_day,poc,5631.0,5631.0,3,bullish,long,previous_day_vah,1,win,60,8.0,17
2024-08-19,2024-08-19 19:02:00-04:00,Monday,19,previous_day,poc,5631.0,5631.0,3,bullish,short,previous_day_vah,1,loss,-16,16.0,17
2024-08-19,2024-08-19 21:32:00-04:00,Monday,21,previous_day,vah,5631.0,5631.0,4,bullish,long,previous_day_poc,1,win,60,3.0,8
2024-08-19,2024-08-19 21:32:00-04:00,Monday,21,previous_day,vah,5631.0,5631.0,4,bullish,short,previous_day_poc,1,loss,-16,16.0,8
2024-08-19,2024-08-19 21:32:00-04:00,Monday,21,previous_day,poc,5631.0,5631.0,4,bullish,long,previous_day_vah,1,win,60,3.0,8
2024-08-19,2024-08-19 21:32:00-04:00,Monday,21,previous_day,poc,5631.0,5631.0,4,bullish,short,previous_day_vah,1,loss,-16,16.0,8
2024-08-19,2024-08-19 21:41:00-04:00,Monday,21,previous_day,vah,5631.0,5631.0,5,neutral,long,previous_day_poc,1,win,60,2.0,7
2024-08-19,2024-08-19 21:41:00-04:00,Monday,21,previous_day,vah,5631.0,5631.0,5,neutral,short,previous_day_poc,1,loss,-16,16.0,7
2024-08-19,2024-08-19 21:41:00-04:00,Monday,21,previous_day,poc,5631.0,5631.0,5,neutral,long,previous_day_vah,1,win,60,2.0,7
2024-08-19,2024-08-19 21:41:00-04:00,Monday,21,previous_day,poc,5631.0,5631.0,5,neutral,short,previous_day_vah,1,loss,-16,16.0,7
2024-08-19,2024-08-19 21:50:00-04:00,Monday,21,previous_day,vah,5631.0,5631.0,6,bearish,long,previous_day_poc,1,win,60,3.0,7
2024-08-19,2024-08-19 21:50:00-04:00,Monday,21,previous_day,vah,5631.0,5631.0,6,bearish,short,previous_day_poc,1,loss,-16,16.0,7
2024-08-19,2024-08-19 21:50:00-04:00,Monday,21,previous_day,poc,5631.0,5631.0,6,bearish,long,previous_day_vah,1,win,60,3.0,7
2024-08-19,2024-08-19 21:50:00-04:00,Monday,21,previous_day,poc,5631.0,5631.0,6,bearish,short,previous_day_vah,1,loss,-16,16.0,7
2024-08-20,2024-08-20 18:32:00-04:00,Tuesday,18,previous_day,poc,5621.0,5621.0,1,bullish,long,none,0,win,60,3.0,19
2024-08-20,2024-08-20 18:32:00-04:00,Tuesday,18,previous_day,poc,5621.0,5621.0,1,bullish,short,none,0,loss,-16,16.0,19
2024-08-20,2024-08-20 18:42:00-04:00,Tuesday,18,previous_day,poc,5621.0,5621.0,2,bullish,long,none,0,win,60,3.0,9
2024-08-20,2024-08-20 18:42:00-04:00,Tuesday,18,previous_day,poc,5621.0,5621.0,2,bullish,short,none,0,loss,-16,16.0,9
2024-08-20,2024-08-20 18:51:00-04:00,Tuesday,18,previous_day,poc,5621.0,5621.0,3,bearish,long,none,0,win,60,10.0,4
2024-08-20,2024-08-20 18:51:00-04:00,Tuesday,18,previous_day,poc,5621.0,5621.0,3,bearish,short,none,0,loss,-16,16.0,4
2024-08-20,2024-08-20 19:31:00-04:00,Tuesday,19,previous_day,poc,5621.0,5621.0,4,bullish,long,none,0,win,60,8.0,43
2024-08-20,2024-08-20 19:31:00-04:00,Tuesday,19,previous_day,poc,5621.0,5621.0,4,bullish,short,none,0,loss,-16,16.0,43
2024-08-20,2024-08-20 19:41:00-04:00,Tuesday,19,previous_day,poc,5621.0,5621.0,5,neutral,long,none,0,win,60,8.0,33
2024-08-20,2024-08-20 19:41:00-04:00,Tuesday,19,previous_day,poc,5621.0,5621.0,5,neutral,short,none,0,loss,-16,16.0,33
2024-08-20,2024-08-20 20:00:00-04:00,Tuesday,20,previous_day,poc,5621.0,5621.0,6,bullish,long,none,0,win,60,2.0,14
2024-08-20,2024-08-20 20:00:00-04:00,Tuesday,20,previous_day,poc,5621.0,5621.0,6,bullish,short,none,0,loss,-16,16.0,14
2024-08-26,2024-08-26 18:31:00-04:00,Monday,18,previous_day,val,5625.0,5625.0,1,bearish,long,none,0,win,60,7.0,18
2024-08-26,2024-08-26 18:31:00-04:00,Monday,18,previous_day,val,5625.0,5625.0,1,bearish,short,none,0,loss,-16,16.0,18
2024-08-26,2024-08-26 18:44:00-04:00,Monday,18,previous_day,val,5625.0,5625.0,2,bearish,long,none,0,win,60,7.0,5
2024-08-26,2024-08-26 18:44:00-04:00,Monday,18,previous_day,val,5625.0,5625.0,2,bearish,short,none,0,loss,-16,16.0,5
2024-08-26,2024-08-26 18:53:00-04:00,Monday,18,previous_day,val,5625.0,5625.0,3,bullish,long,none,0,win,60,0.0,2
2024-08-26,2024-08-26 18:53:00-04:00,Monday,18,previous_day,val,5625.0,5625.0,3,bullish,short,none,0,loss,-16,16.0,2
2024-08-27,2024-08-27 18:35:00-04:00,Tuesday,18,previous_overnight,vah,5634.5,5634.5,1,bearish,long,none,0,win,60,0.0,2
2024-08-27,2024-08-27 18:35:00-04:00,Tuesday,18,previous_overnight,vah,5634.5,5634.5,1,bearish,short,none,0,loss,-16,16.0,2
2024-08-27,2024-08-27 19:23:00-04:00,Tuesday,19,previous_overnight,vah,5634.5,5634.5,2,bearish,long,none,0,win,60,0.0,1
2024-08-27,2024-08-27 19:23:00-04:00,Tuesday,19,previous_overnight,vah,5634.5,5634.5,2,bearish,short,none,0,loss,-16,16.0,1
